Id,Street,Alley,LandContour,Utilities,HouseStyle,YearBuilt,Heating,CentralAir,GarageType,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SalePrice
1373,Pave,,Lvl,AllPub,2Story,1998,GasA,Y,Detchd,TA,TA,Y,253,170,0,0,0,0,274300
1374,Pave,,Lvl,AllPub,1Story,2001,GasA,Y,Attchd,TA,TA,Y,314,140,0,0,0,0,466500
1375,Pave,,Lvl,AllPub,2Story,2005,GasA,Y,Attchd,TA,TA,Y,154,210,0,0,0,0,250000
1376,Pave,,HLS,AllPub,1Story,2007,GasA,Y,Attchd,TA,TA,Y,100,36,0,0,0,0,239000
1377,Pave,,Bnk,AllPub,1Story,1930,GasA,N,Detchd,Fa,TA,Y,0,141,0,0,0,0,91000
1378,Pave,Grvl,Lvl,AllPub,1.5Fin,1941,GasA,Y,Detchd,TA,TA,Y,0,68,0,0,0,0,117000
1379,Pave,,Lvl,AllPub,2Story,1973,GasA,Y,Detchd,TA,TA,Y,72,0,0,0,0,0,83000
1380,Pave,,Lvl,AllPub,SLvl,2006,GasA,Y,BuiltIn,TA,TA,Y,100,0,0,0,0,0,167500
1381,Pave,Grvl,Lvl,AllPub,1Story,1914,GasA,N,Detchd,TA,Fa,Y,0,0,96,0,0,0,58500
1382,Pave,,Lvl,AllPub,1Story,1970,GasA,Y,Attchd,TA,TA,Y,0,42,0,0,0,0,237500
1383,Pave,,Lvl,AllPub,2Story,1920,GasA,Y,Detchd,TA,TA,N,36,0,221,0,0,0,157000
1384,Pave,,Lvl,AllPub,1Story,1918,GasA,Y,Attchd,TA,TA,N,0,0,112,0,0,0,112000
1385,Pave,,Lvl,AllPub,1.5Fin,1939,GasA,Y,Detchd,TA,TA,P,0,0,0,0,0,0,105000
1386,Pave,,Lvl,AllPub,1.5Fin,1922,GasA,Y,Detchd,TA,TA,N,0,96,0,0,0,0,125500
1387,Pave,,Lvl,AllPub,2Story,1978,GasA,Y,Attchd,TA,TA,Y,0,112,0,0,440,519,250000
1388,Pave,Grvl,Lvl,AllPub,1.5Fin,1916,GasW,N,Detchd,TA,TA,Y,88,15,0,0,0,0,136000
1389,Pave,,HLS,AllPub,1Story,2006,GasA,Y,Attchd,TA,TA,Y,201,39,0,0,0,0,377500
1390,Pave,,Lvl,AllPub,1.5Fin,1941,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,131000
1391,Pave,,Lvl,AllPub,1Story,2000,GasA,Y,Attchd,TA,TA,Y,219,36,0,0,0,0,235000
1392,Pave,,Lvl,AllPub,1Story,1967,GasA,Y,Detchd,TA,TA,Y,0,152,0,0,0,0,124000
1393,Pave,,Lvl,AllPub,SFoyer,1967,GasA,Y,Attchd,TA,TA,Y,175,144,0,0,0,0,123000
1394,Pave,Pave,Lvl,AllPub,1.5Fin,1905,GasA,N,Detchd,Gd,TA,Y,0,25,212,0,0,0,163000
1395,Pave,,Lvl,AllPub,1Story,2006,GasA,Y,Attchd,TA,TA,Y,161,20,0,0,0,0,246578
1396,Pave,,Lvl,AllPub,2Story,2005,GasA,Y,BuiltIn,TA,TA,Y,144,39,0,0,0,0,281213
1397,Pave,,Bnk,AllPub,1Story,1948,GasA,Y,Detchd,TA,TA,N,0,0,50,0,0,0,160000
1398,Pave,,Lvl,AllPub,2Story,1920,GasA,Y,Detchd,Fa,Fa,N,24,0,150,0,0,0,137500
1399,Pave,,Lvl,AllPub,1.5Fin,1950,GasA,Y,Attchd,TA,TA,Y,0,0,168,0,0,0,138000
1400,Pave,,Lvl,AllPub,1.5Fin,1925,GasA,Y,Detchd,Fa,TA,Y,147,16,0,0,0,0,137450
1401,Pave,,Lvl,AllPub,1.5Fin,1929,GasA,Y,BuiltIn,TA,TA,Y,0,0,112,0,0,0,120000
1402,Pave,,Lvl,AllPub,2Story,2004,GasA,Y,Attchd,TA,TA,Y,100,75,0,0,0,0,193000
1403,Pave,,Lvl,AllPub,1Story,2006,GasA,Y,Attchd,TA,TA,Y,168,55,0,0,0,0,193879
1404,Pave,,Lvl,AllPub,1Story,2007,GasA,Y,Attchd,TA,TA,Y,168,160,0,0,0,0,282922
1405,Pave,Grvl,Lvl,AllPub,1.5Fin,1915,GasA,Y,Detchd,TA,TA,Y,216,0,160,0,0,0,105000
1406,Pave,,HLS,AllPub,1Story,2004,GasA,Y,Attchd,TA,TA,Y,128,53,0,0,155,0,275000
1407,Pave,,Lvl,AllPub,SFoyer,1972,GasA,Y,Detchd,TA,TA,Y,58,0,0,0,0,0,133000
1408,Pave,,Lvl,AllPub,1Story,1985,GasA,Y,,,,Y,0,0,0,0,0,0,112000
1409,Pave,,Lvl,AllPub,2Story,1910,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,168,0,125500
1410,Pave,,Lvl,AllPub,2Story,1986,GasA,Y,Attchd,TA,TA,Y,364,63,0,0,0,0,215000
1411,Pave,,Lvl,AllPub,2Story,2001,GasA,Y,Attchd,TA,TA,Y,0,45,0,0,0,0,230000
1412,Pave,,Lvl,AllPub,1.5Fin,1950,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,140000
1413,Pave,,Lvl,AllPub,1Story,1949,Wall,N,Detchd,TA,TA,Y,0,0,0,0,0,0,90000
1414,Pave,,Lvl,AllPub,1Story,2005,GasA,Y,Attchd,TA,TA,Y,165,44,0,0,0,0,257000
1415,Pave,Pave,Bnk,AllPub,1.5Fin,1923,GasA,Y,Detchd,TA,TA,N,0,0,0,0,220,0,207000
1416,Pave,,Lvl,AllPub,1Story,2007,GasA,Y,Attchd,TA,TA,Y,143,20,0,0,0,0,175900
1417,Pave,,Lvl,AllPub,2Story,1885,GasA,Y,Detchd,TA,TA,N,0,0,114,0,0,0,122500
1418,Pave,,Lvl,AllPub,2Story,1998,GasA,Y,Attchd,TA,TA,Y,0,126,0,0,0,0,340000
1419,Pave,,Lvl,AllPub,1Story,1963,GasA,Y,Detchd,TA,TA,Y,0,88,0,0,0,0,124000
1420,Pave,,Lvl,AllPub,1Story,1969,GasA,Y,Attchd,TA,TA,Y,0,73,216,0,0,0,223000
1421,Pave,,Lvl,AllPub,2Story,1968,GasA,Y,Attchd,TA,TA,Y,0,169,0,0,119,0,179900
1422,Pave,,Lvl,AllPub,1Story,1977,GasA,Y,Attchd,TA,TA,Y,0,55,0,0,165,0,127500
1423,Pave,,Lvl,AllPub,1Story,2003,GasA,Y,Attchd,TA,TA,Y,140,0,0,0,0,0,136500
1424,Pave,,Lvl,AllPub,SLvl,1966,GasA,Y,Attchd,Gd,Gd,Y,586,236,0,0,0,738,274970
1425,Pave,,Lvl,AllPub,1Story,1958,GasA,Y,Detchd,TA,TA,Y,316,28,0,0,0,0,144000
1426,Pave,,Lvl,AllPub,1Story,1959,GasA,Y,Detchd,TA,TA,Y,0,39,0,0,0,0,142000
1427,Pave,,Lvl,AllPub,2Story,1994,GasA,Y,Attchd,TA,TA,Y,171,132,0,0,0,0,271000
1428,Pave,Grvl,Bnk,AllPub,1.5Fin,1945,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,140000
1429,Pave,,Lvl,AllPub,1Story,1940,GasA,Y,Attchd,TA,TA,Y,0,0,154,0,0,0,119000
1430,Pave,,Lvl,AllPub,1Story,1981,GasA,Y,Attchd,TA,TA,Y,0,0,99,0,0,0,182900
1431,Pave,,Lvl,AllPub,2Story,2005,GasA,Y,BuiltIn,TA,TA,Y,100,40,0,0,0,0,192140
1432,Pave,,Lvl,AllPub,1Story,1976,GasA,Y,Attchd,TA,TA,Y,0,60,0,0,0,0,143750
1433,Pave,Grvl,Lvl,AllPub,1Story,1927,GasA,Y,Detchd,Fa,Fa,Y,0,0,0,0,0,0,64500
1434,Pave,,Lvl,AllPub,2Story,2000,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,186500
1435,Pave,,Low,AllPub,1Story,1977,GasA,Y,Attchd,TA,TA,P,295,41,0,0,0,0,160000
1436,Pave,,Lvl,AllPub,1Story,1962,GasA,Y,Attchd,TA,TA,Y,0,36,0,0,0,0,174000
1437,Pave,,Lvl,AllPub,1Story,1971,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,120500
1438,Pave,,Lvl,AllPub,1Story,2008,GasA,Y,Attchd,TA,TA,Y,0,66,0,304,0,0,394617
1439,Pave,,Lvl,AllPub,1Story,1957,GasA,Y,Attchd,TA,TA,Y,0,158,158,0,0,0,149700
1440,Pave,,Lvl,AllPub,SLvl,1979,GasA,Y,Attchd,TA,TA,Y,0,88,216,0,0,0,197000
1441,Pave,,Bnk,AllPub,2.5Fin,1922,GasA,Y,Detchd,TA,TA,Y,431,0,0,0,0,0,191000
1442,Pave,,Lvl,AllPub,1Story,2004,GasA,Y,Attchd,TA,TA,Y,149,0,0,0,0,0,149300
1443,Pave,,Lvl,AllPub,2Story,2008,GasA,Y,Attchd,TA,TA,Y,168,52,0,0,0,0,310000
1444,Pave,,Lvl,AllPub,1.5Unf,1916,Grav,N,Detchd,Fa,Po,P,0,98,0,0,40,0,121000
1445,Pave,,Lvl,AllPub,1Story,2004,GasA,Y,Attchd,TA,TA,Y,192,60,0,0,0,0,179600
1446,Pave,,Lvl,AllPub,SFoyer,1966,GasA,Y,Detchd,TA,TA,Y,0,0,252,0,0,0,129000
1447,Pave,,Lvl,AllPub,1Story,1962,GasA,Y,Attchd,TA,TA,P,261,39,0,0,0,0,157900
1448,Pave,,Lvl,AllPub,2Story,1995,GasA,Y,Attchd,TA,TA,Y,0,65,0,0,0,0,240000
1449,Pave,,Lvl,AllPub,2Story,1910,GasA,N,Detchd,Fa,TA,Y,168,24,0,0,0,0,112000
1450,Pave,,Lvl,AllPub,SFoyer,1970,GasA,Y,,,,Y,0,0,0,0,0,0,92000
1451,Pave,,Lvl,AllPub,2Story,1974,GasA,Y,,,,Y,32,45,0,0,0,0,136000
1452,Pave,,Lvl,AllPub,1Story,2008,GasA,Y,Attchd,TA,TA,Y,0,36,0,0,0,0,287090
1453,Pave,,Lvl,AllPub,SLvl,2005,GasA,Y,Basment,TA,TA,Y,0,28,0,0,0,0,145000
1454,Pave,,Lvl,AllPub,1Story,2006,GasA,Y,,,,Y,36,56,0,0,0,0,84500
1455,Pave,Pave,Lvl,AllPub,1Story,2004,GasA,Y,Attchd,TA,TA,Y,0,113,0,0,0,0,185000
1456,Pave,,Lvl,AllPub,2Story,1999,GasA,Y,Attchd,TA,TA,Y,0,40,0,0,0,0,175000
1457,Pave,,Lvl,AllPub,1Story,1978,GasA,Y,Attchd,TA,TA,Y,349,0,0,0,0,0,210000
1458,Pave,,Lvl,AllPub,2Story,1941,GasA,Y,Attchd,TA,TA,Y,0,60,0,0,0,0,266500
1459,Pave,,Lvl,AllPub,1Story,1950,GasA,Y,Attchd,TA,TA,Y,366,0,112,0,0,0,142125
1460,Pave,,Lvl,AllPub,1Story,1965,GasA,Y,Attchd,TA,TA,Y,736,68,0,0,0,0,147500
